,previous_state,current_state
639,"[[1, 5, 6], [7, 8, 4], [2, 3, 0]]","[[1, 5, 6], [7, 8, 0], [2, 3, 4]]"
640,"[[1, 6, 4], [2, 7, 0], [5, 8, 3]]","[[1, 6, 4], [2, 0, 7], [5, 8, 3]]"
641,"[[1, 6, 4], [2, 3, 0], [5, 7, 8]]","[[1, 6, 4], [2, 3, 8], [5, 7, 0]]"
642,"[[1, 6, 4], [5, 3, 8], [7, 2, 0]]","[[1, 6, 4], [5, 3, 8], [7, 0, 2]]"
643,"[[1, 8, 6], [0, 7, 3], [2, 5, 4]]","[[1, 8, 6], [2, 7, 3], [0, 5, 4]]"
644,"[[0, 1, 6], [3, 2, 4], [7, 5, 8]]","[[3, 1, 6], [0, 2, 4], [7, 5, 8]]"
645,"[[0, 4, 5], [1, 7, 6], [2, 8, 3]]","[[4, 0, 5], [1, 7, 6], [2, 8, 3]]"
646,"[[4, 0, 3], [1, 5, 6], [7, 2, 8]]","[[4, 3, 0], [1, 5, 6], [7, 2, 8]]"
647,"[[4, 0, 3], [1, 5, 6], [7, 2, 8]]","[[4, 5, 3], [1, 0, 6], [7, 2, 8]]"
648,"[[0, 5, 6], [1, 7, 4], [2, 8, 3]]","[[5, 0, 6], [1, 7, 4], [2, 8, 3]]"
649,"[[6, 3, 4], [1, 2, 0], [7, 5, 8]]","[[6, 3, 0], [1, 2, 4], [7, 5, 8]]"
650,"[[6, 5, 4], [1, 0, 3], [7, 2, 8]]","[[6, 5, 4], [0, 1, 3], [7, 2, 8]]"
651,"[[6, 5, 4], [1, 0, 3], [7, 2, 8]]","[[6, 5, 4], [1, 3, 0], [7, 2, 8]]"
652,"[[6, 8, 4], [1, 2, 5], [7, 0, 3]]","[[6, 8, 4], [1, 2, 5], [0, 7, 3]]"
653,"[[6, 8, 4], [1, 2, 5], [7, 0, 3]]","[[6, 8, 4], [1, 2, 5], [7, 3, 0]]"
654,"[[7, 1, 6], [5, 0, 4], [2, 8, 3]]","[[7, 0, 6], [5, 1, 4], [2, 8, 3]]"
655,"[[7, 1, 6], [3, 4, 0], [2, 5, 8]]","[[7, 1, 6], [3, 4, 8], [2, 5, 0]]"
656,"[[7, 1, 6], [5, 0, 4], [2, 8, 3]]","[[7, 1, 6], [5, 8, 4], [2, 0, 3]]"
657,"[[8, 0, 6], [1, 3, 4], [7, 2, 5]]","[[8, 6, 0], [1, 3, 4], [7, 2, 5]]"
658,"[[7, 0, 1], [6, 8, 4], [2, 3, 5]]","[[0, 7, 1], [6, 8, 4], [2, 3, 5]]"
659,"[[1, 4, 0], [7, 5, 3], [2, 8, 6]]","[[1, 0, 4], [7, 5, 3], [2, 8, 6]]"
660,"[[1, 4, 3], [7, 0, 5], [2, 8, 6]]","[[1, 4, 3], [0, 7, 5], [2, 8, 6]]"
661,"[[1, 4, 3], [7, 0, 5], [2, 8, 6]]","[[1, 4, 3], [7, 8, 5], [2, 0, 6]]"
662,"[[1, 5, 6], [7, 4, 3], [2, 0, 8]]","[[1, 5, 6], [7, 0, 3], [2, 4, 8]]"
663,"[[1, 6, 4], [5, 2, 0], [7, 8, 3]]","[[1, 6, 4], [5, 0, 2], [7, 8, 3]]"
664,"[[4, 0, 3], [1, 7, 6], [2, 5, 8]]","[[4, 3, 0], [1, 7, 6], [2, 5, 8]]"
665,"[[4, 0, 3], [1, 7, 6], [2, 5, 8]]","[[4, 7, 3], [1, 0, 6], [2, 5, 8]]"
666,"[[4, 8, 0], [1, 7, 6], [2, 3, 5]]","[[4, 8, 6], [1, 7, 0], [2, 3, 5]]"
667,"[[6, 3, 4], [7, 1, 8], [0, 2, 5]]","[[6, 3, 4], [7, 1, 8], [2, 0, 5]]"
668,"[[7, 1, 4], [0, 3, 8], [6, 2, 5]]","[[7, 1, 4], [3, 0, 8], [6, 2, 5]]"
669,"[[7, 0, 1], [6, 8, 4], [2, 3, 5]]","[[7, 8, 1], [6, 0, 4], [2, 3, 5]]"
670,"[[1, 0, 8], [7, 3, 6], [2, 5, 4]]","[[0, 1, 8], [7, 3, 6], [2, 5, 4]]"
671,"[[6, 8, 4], [0, 1, 5], [7, 2, 3]]","[[0, 8, 4], [6, 1, 5], [7, 2, 3]]"
672,"[[1, 8, 6], [0, 7, 3], [2, 5, 4]]","[[0, 8, 6], [1, 7, 3], [2, 5, 4]]"
673,"[[1, 6, 4], [8, 0, 3], [7, 5, 2]]","[[1, 0, 4], [8, 6, 3], [7, 5, 2]]"
674,"[[1, 0, 4], [7, 3, 8], [2, 5, 6]]","[[1, 3, 4], [7, 0, 8], [2, 5, 6]]"
675,"[[1, 4, 5], [7, 0, 3], [2, 6, 8]]","[[1, 4, 5], [0, 7, 3], [2, 6, 8]]"
676,"[[1, 4, 5], [7, 0, 3], [2, 6, 8]]","[[1, 4, 5], [7, 3, 0], [2, 6, 8]]"
677,"[[1, 4, 5], [7, 8, 6], [2, 3, 0]]","[[1, 4, 5], [7, 8, 0], [2, 3, 6]]"
678,"[[1, 4, 8], [0, 7, 3], [2, 5, 6]]","[[1, 4, 8], [2, 7, 3], [0, 5, 6]]"
679,"[[1, 4, 8], [3, 6, 5], [7, 0, 2]]","[[1, 4, 8], [3, 0, 5], [7, 6, 2]]"
680,"[[1, 4, 8], [3, 6, 5], [7, 0, 2]]","[[1, 4, 8], [3, 6, 5], [0, 7, 2]]"
681,"[[1, 6, 4], [8, 5, 3], [0, 7, 2]]","[[1, 6, 4], [0, 5, 3], [8, 7, 2]]"
682,"[[1, 6, 4], [8, 0, 3], [7, 5, 2]]","[[1, 6, 4], [0, 8, 3], [7, 5, 2]]"
683,"[[6, 3, 4], [1, 2, 0], [7, 5, 8]]","[[6, 3, 4], [1, 0, 2], [7, 5, 8]]"
684,"[[6, 7, 4], [2, 1, 8], [0, 3, 5]]","[[6, 7, 4], [2, 1, 8], [3, 0, 5]]"
685,"[[6, 0, 3], [1, 8, 4], [7, 2, 5]]","[[6, 8, 3], [1, 0, 4], [7, 2, 5]]"
686,"[[7, 0, 4], [6, 1, 3], [2, 5, 8]]","[[7, 4, 0], [6, 1, 3], [2, 5, 8]]"
687,"[[7, 0, 4], [6, 1, 5], [2, 8, 3]]","[[7, 4, 0], [6, 1, 5], [2, 8, 3]]"
688,"[[0, 8, 6], [1, 4, 5], [7, 2, 3]]","[[8, 0, 6], [1, 4, 5], [7, 2, 3]]"
689,"[[1, 2, 6], [3, 4, 0], [7, 5, 8]]","[[1, 2, 0], [3, 4, 6], [7, 5, 8]]"
690,"[[1, 2, 6], [3, 5, 4], [7, 0, 8]]","[[1, 2, 6], [3, 5, 4], [7, 8, 0]]"
691,"[[1, 3, 6], [0, 7, 5], [2, 8, 4]]","[[1, 3, 6], [2, 7, 5], [0, 8, 4]]"
692,"[[1, 3, 6], [0, 4, 8], [7, 2, 5]]","[[1, 3, 6], [4, 0, 8], [7, 2, 5]]"
693,"[[1, 3, 6], [5, 4, 8], [7, 2, 0]]","[[1, 3, 6], [5, 4, 8], [7, 0, 2]]"
694,"[[1, 3, 6], [7, 8, 5], [2, 0, 4]]","[[1, 3, 6], [7, 8, 5], [0, 2, 4]]"
695,"[[1, 3, 6], [7, 8, 5], [2, 0, 4]]","[[1, 3, 6], [7, 8, 5], [2, 4, 0]]"
696,"[[1, 7, 6], [2, 0, 4], [3, 5, 8]]","[[1, 7, 6], [0, 2, 4], [3, 5, 8]]"
697,"[[1, 7, 6], [2, 0, 4], [3, 5, 8]]","[[1, 7, 6], [2, 4, 0], [3, 5, 8]]"
698,"[[1, 7, 6], [2, 0, 4], [3, 5, 8]]","[[1, 7, 6], [2, 5, 4], [3, 0, 8]]"
699,"[[1, 8, 6], [4, 5, 0], [7, 2, 3]]","[[1, 8, 0], [4, 5, 6], [7, 2, 3]]"
700,"[[1, 8, 6], [4, 5, 0], [7, 2, 3]]","[[1, 8, 6], [4, 5, 3], [7, 2, 0]]"
701,"[[0, 1, 6], [2, 7, 4], [3, 5, 8]]","[[2, 1, 6], [0, 7, 4], [3, 5, 8]]"
702,"[[0, 1, 6], [2, 8, 4], [3, 7, 5]]","[[2, 1, 6], [0, 8, 4], [3, 7, 5]]"
703,"[[4, 7, 8], [1, 0, 6], [2, 3, 5]]","[[4, 7, 8], [1, 3, 6], [2, 0, 5]]"
704,"[[7, 1, 3], [4, 0, 6], [2, 5, 8]]","[[7, 1, 3], [4, 5, 6], [2, 0, 8]]"
705,"[[7, 0, 4], [2, 1, 8], [3, 6, 5]]","[[7, 4, 0], [2, 1, 8], [3, 6, 5]]"
706,"[[1, 0, 4], [7, 3, 8], [2, 5, 6]]","[[0, 1, 4], [7, 3, 8], [2, 5, 6]]"
707,"[[1, 4, 8], [0, 7, 3], [2, 5, 6]]","[[0, 4, 8], [1, 7, 3], [2, 5, 6]]"
708,"[[7, 0, 4], [6, 1, 3], [2, 5, 8]]","[[0, 7, 4], [6, 1, 3], [2, 5, 8]]"
709,"[[7, 0, 4], [6, 1, 5], [2, 8, 3]]","[[0, 7, 4], [6, 1, 5], [2, 8, 3]]"
710,"[[7, 0, 6], [3, 1, 4], [2, 5, 8]]","[[0, 7, 6], [3, 1, 4], [2, 5, 8]]"
711,"[[1, 6, 0], [2, 5, 4], [8, 7, 3]]","[[1, 0, 6], [2, 5, 4], [8, 7, 3]]"
712,"[[1, 4, 0], [3, 6, 2], [7, 5, 8]]","[[1, 4, 2], [3, 6, 0], [7, 5, 8]]"
713,"[[1, 4, 0], [2, 6, 3], [5, 7, 8]]","[[1, 4, 3], [2, 6, 0], [5, 7, 8]]"
714,"[[1, 4, 3], [5, 2, 6], [7, 8, 0]]","[[1, 4, 3], [5, 2, 0], [7, 8, 6]]"
715,"[[1, 6, 4], [2, 7, 0], [8, 3, 5]]","[[1, 6, 0], [2, 7, 4], [8, 3, 5]]"
716,"[[1, 6, 4], [8, 0, 3], [7, 5, 2]]","[[1, 6, 4], [8, 3, 0], [7, 5, 2]]"
717,"[[1, 8, 5], [7, 4, 0], [2, 6, 3]]","[[1, 8, 5], [7, 4, 3], [2, 6, 0]]"
718,"[[3, 1, 4], [6, 8, 0], [7, 2, 5]]","[[3, 1, 0], [6, 8, 4], [7, 2, 5]]"
719,"[[3, 1, 4], [6, 2, 8], [7, 0, 5]]","[[3, 1, 4], [6, 2, 8], [7, 5, 0]]"
720,"[[3, 1, 4], [6, 8, 0], [7, 2, 5]]","[[3, 1, 4], [6, 8, 5], [7, 2, 0]]"
721,"[[6, 3, 4], [1, 8, 5], [7, 0, 2]]","[[6, 3, 4], [1, 0, 5], [7, 8, 2]]"
722,"[[6, 8, 4], [0, 1, 5], [7, 2, 3]]","[[6, 8, 4], [7, 1, 5], [0, 2, 3]]"
723,"[[7, 0, 6], [3, 1, 4], [2, 5, 8]]","[[7, 6, 0], [3, 1, 4], [2, 5, 8]]"
724,"[[1, 0, 6], [4, 8, 5], [7, 2, 3]]","[[0, 1, 6], [4, 8, 5], [7, 2, 3]]"
725,"[[1, 0, 6], [7, 3, 5], [2, 8, 4]]","[[0, 1, 6], [7, 3, 5], [2, 8, 4]]"
726,"[[1, 2, 6], [0, 3, 4], [7, 5, 8]]","[[0, 2, 6], [1, 3, 4], [7, 5, 8]]"
727,"[[1, 3, 6], [0, 4, 8], [7, 2, 5]]","[[0, 3, 6], [1, 4, 8], [7, 2, 5]]"
728,"[[1, 3, 6], [0, 7, 5], [2, 8, 4]]","[[0, 3, 6], [1, 7, 5], [2, 8, 4]]"
729,"[[1, 4, 3], [0, 6, 8], [7, 2, 5]]","[[0, 4, 3], [1, 6, 8], [7, 2, 5]]"
730,"[[1, 5, 6], [0, 8, 4], [7, 2, 3]]","[[0, 5, 6], [1, 8, 4], [7, 2, 3]]"
731,"[[7, 0, 4], [2, 1, 8], [3, 6, 5]]","[[0, 7, 4], [2, 1, 8], [3, 6, 5]]"
732,"[[1, 4, 3], [2, 0, 6], [5, 7, 8]]","[[1, 0, 3], [2, 4, 6], [5, 7, 8]]"
733,"[[1, 6, 4], [2, 0, 5], [3, 8, 7]]","[[1, 0, 4], [2, 6, 5], [3, 8, 7]]"
734,"[[1, 2, 6], [3, 4, 0], [7, 5, 8]]","[[1, 2, 6], [3, 4, 8], [7, 5, 0]]"
735,"[[1, 2, 6], [3, 5, 4], [7, 0, 8]]","[[1, 2, 6], [3, 5, 4], [0, 7, 8]]"
736,"[[1, 2, 6], [0, 3, 4], [7, 5, 8]]","[[1, 2, 6], [7, 3, 4], [0, 5, 8]]"
737,"[[1, 3, 6], [2, 4, 0], [5, 7, 8]]","[[1, 3, 0], [2, 4, 6], [5, 7, 8]]"
738,"[[1, 4, 3], [2, 0, 6], [5, 7, 8]]","[[1, 4, 3], [0, 2, 6], [5, 7, 8]]"
739,"[[1, 4, 3], [0, 6, 8], [7, 2, 5]]","[[1, 4, 3], [6, 0, 8], [7, 2, 5]]"
740,"[[1, 5, 6], [8, 4, 0], [7, 2, 3]]","[[1, 5, 0], [8, 4, 6], [7, 2, 3]]"
741,"[[1, 5, 3], [7, 0, 6], [2, 8, 4]]","[[1, 5, 3], [0, 7, 6], [2, 8, 4]]"
742,"[[1, 5, 3], [7, 0, 6], [2, 8, 4]]","[[1, 5, 3], [7, 6, 0], [2, 8, 4]]"
743,"[[1, 5, 3], [7, 0, 6], [2, 8, 4]]","[[1, 5, 3], [7, 8, 6], [2, 0, 4]]"
744,"[[1, 5, 6], [8, 4, 0], [7, 2, 3]]","[[1, 5, 6], [8, 4, 3], [7, 2, 0]]"
745,"[[1, 0, 6], [4, 8, 5], [7, 2, 3]]","[[1, 6, 0], [4, 8, 5], [7, 2, 3]]"
746,"[[1, 0, 6], [7, 3, 5], [2, 8, 4]]","[[1, 6, 0], [7, 3, 5], [2, 8, 4]]"
747,"[[1, 6, 4], [2, 0, 5], [3, 8, 7]]","[[1, 6, 4], [0, 2, 5], [3, 8, 7]]"
748,"[[1, 6, 4], [2, 0, 5], [3, 8, 7]]","[[1, 6, 4], [2, 5, 0], [3, 8, 7]]"
749,"[[1, 8, 6], [4, 2, 5], [7, 0, 3]]","[[1, 8, 6], [4, 2, 5], [0, 7, 3]]"
750,"[[1, 8, 6], [4, 2, 5], [7, 0, 3]]","[[1, 8, 6], [4, 2, 5], [7, 3, 0]]"
751,"[[4, 7, 8], [1, 0, 6], [2, 3, 5]]","[[4, 7, 8], [0, 1, 6], [2, 3, 5]]"
752,"[[4, 7, 8], [1, 0, 6], [2, 3, 5]]","[[4, 7, 8], [1, 6, 0], [2, 3, 5]]"
753,"[[6, 4, 3], [1, 5, 0], [7, 2, 8]]","[[6, 4, 3], [1, 0, 5], [7, 2, 8]]"
754,"[[6, 4, 3], [1, 5, 0], [7, 2, 8]]","[[6, 4, 3], [1, 5, 8], [7, 2, 0]]"
755,"[[7, 1, 3], [4, 0, 6], [2, 5, 8]]","[[7, 0, 3], [4, 1, 6], [2, 5, 8]]"
756,"[[0, 1, 3], [7, 5, 6], [2, 8, 4]]","[[7, 1, 3], [0, 5, 6], [2, 8, 4]]"
757,"[[7, 1, 3], [2, 4, 6], [0, 5, 8]]","[[7, 1, 3], [2, 4, 6], [5, 0, 8]]"
758,"[[7, 1, 3], [4, 0, 6], [2, 5, 8]]","[[7, 1, 3], [4, 6, 0], [2, 5, 8]]"
759,"[[1, 0, 4], [7, 5, 8], [2, 6, 3]]","[[0, 1, 4], [7, 5, 8], [2, 6, 3]]"
760,"[[1, 6, 0], [3, 5, 4], [7, 8, 2]]","[[1, 0, 6], [3, 5, 4], [7, 8, 2]]"
761,"[[1, 6, 0], [8, 2, 4], [7, 3, 5]]","[[1, 0, 6], [8, 2, 4], [7, 3, 5]]"
762,"[[1, 8, 0], [7, 5, 6], [2, 4, 3]]","[[1, 0, 8], [7, 5, 6], [2, 4, 3]]"
763,"[[1, 3, 6], [5, 2, 0], [7, 8, 4]]","[[1, 3, 0], [5, 2, 6], [7, 8, 4]]"
764,"[[1, 4, 0], [2, 6, 5], [8, 7, 3]]","[[1, 4, 5], [2, 6, 0], [8, 7, 3]]"
765,"[[1, 0, 4], [7, 5, 8], [2, 6, 3]]","[[1, 5, 4], [7, 0, 8], [2, 6, 3]]"
766,"[[1, 6, 4], [2, 7, 0], [8, 3, 5]]","[[1, 6, 4], [2, 0, 7], [8, 3, 5]]"
767,"[[1, 6, 4], [2, 5, 3], [8, 7, 0]]","[[1, 6, 4], [2, 5, 3], [8, 0, 7]]"
768,"[[1, 8, 5], [7, 4, 0], [2, 6, 3]]","[[1, 8, 5], [7, 0, 4], [2, 6, 3]]"
769,"[[1, 8, 6], [7, 5, 3], [0, 2, 4]]","[[1, 8, 6], [0, 5, 3], [7, 2, 4]]"
770,"[[1, 8, 6], [3, 2, 4], [7, 5, 0]]","[[1, 8, 6], [3, 2, 0], [7, 5, 4]]"
771,"[[1, 8, 6], [3, 4, 5], [7, 2, 0]]","[[1, 8, 6], [3, 4, 5], [7, 0, 2]]"
772,"[[3, 1, 4], [6, 2, 8], [7, 0, 5]]","[[3, 1, 4], [6, 2, 8], [0, 7, 5]]"
773,"[[4, 3, 8], [1, 0, 6], [7, 2, 5]]","[[4, 3, 8], [1, 2, 6], [7, 0, 5]]"
774,"[[4, 5, 3], [1, 0, 6], [7, 2, 8]]","[[4, 5, 3], [1, 2, 6], [7, 0, 8]]"
775,"[[0, 6, 4], [1, 2, 5], [8, 7, 3]]","[[6, 0, 4], [1, 2, 5], [8, 7, 3]]"
776,"[[6, 3, 4], [1, 8, 5], [7, 0, 2]]","[[6, 3, 4], [1, 8, 5], [0, 7, 2]]"
777,"[[6, 4, 3], [1, 7, 0], [2, 5, 8]]","[[6, 4, 3], [1, 0, 7], [2, 5, 8]]"
778,"[[6, 4, 3], [1, 7, 0], [2, 5, 8]]","[[6, 4, 3], [1, 7, 8], [2, 5, 0]]"
779,"[[1, 3, 6], [0, 2, 4], [5, 7, 8]]","[[0, 3, 6], [1, 2, 4], [5, 7, 8]]"
780,"[[1, 4, 5], [0, 6, 3], [7, 2, 8]]","[[0, 4, 5], [1, 6, 3], [7, 2, 8]]"
781,"[[1, 4, 5], [0, 8, 6], [7, 2, 3]]","[[0, 4, 5], [1, 8, 6], [7, 2, 3]]"
782,"[[1, 6, 0], [5, 2, 4], [7, 8, 3]]","[[1, 0, 6], [5, 2, 4], [7, 8, 3]]"
783,"[[1, 3, 6], [2, 4, 0], [5, 7, 8]]","[[1, 3, 6], [2, 4, 8], [5, 7, 0]]"
784,"[[1, 4, 3], [2, 7, 6], [5, 8, 0]]","[[1, 4, 3], [2, 7, 0], [5, 8, 6]]"
785,"[[1, 4, 3], [5, 6, 8], [7, 2, 0]]","[[1, 4, 3], [5, 6, 8], [7, 0, 2]]"
786,"[[1, 4, 5], [0, 6, 3], [7, 2, 8]]","[[1, 4, 5], [6, 0, 3], [7, 2, 8]]"
787,"[[1, 4, 8], [2, 6, 5], [3, 7, 0]]","[[1, 4, 8], [2, 6, 5], [3, 0, 7]]"
788,"[[1, 5, 6], [7, 4, 3], [0, 2, 8]]","[[1, 5, 6], [0, 4, 3], [7, 2, 8]]"
789,"[[1, 5, 6], [2, 7, 4], [8, 0, 3]]","[[1, 5, 6], [2, 0, 4], [8, 7, 3]]"
790,"[[1, 5, 6], [8, 2, 4], [7, 0, 3]]","[[1, 5, 6], [8, 2, 4], [0, 7, 3]]"
791,"[[1, 5, 6], [8, 2, 4], [7, 0, 3]]","[[1, 5, 6], [8, 2, 4], [7, 3, 0]]"
792,"[[1, 6, 4], [2, 8, 5], [0, 3, 7]]","[[1, 6, 4], [0, 8, 5], [2, 3, 7]]"
793,"[[2, 1, 4], [3, 6, 8], [0, 7, 5]]","[[2, 1, 4], [3, 6, 8], [7, 0, 5]]"
794,"[[3, 5, 6], [1, 0, 4], [7, 2, 8]]","[[3, 5, 6], [1, 2, 4], [7, 0, 8]]"
795,"[[3, 5, 6], [1, 0, 4], [7, 2, 8]]","[[3, 5, 6], [1, 4, 0], [7, 2, 8]]"
796,"[[5, 1, 4], [0, 6, 3], [7, 2, 8]]","[[5, 1, 4], [6, 0, 3], [7, 2, 8]]"
797,"[[5, 1, 4], [0, 6, 3], [7, 2, 8]]","[[5, 1, 4], [7, 6, 3], [0, 2, 8]]"
798,"[[7, 1, 4], [2, 0, 6], [3, 5, 8]]","[[7, 1, 4], [0, 2, 6], [3, 5, 8]]"
799,"[[7, 1, 4], [2, 0, 6], [3, 5, 8]]","[[7, 1, 4], [2, 5, 6], [3, 0, 8]]"
800,"[[7, 1, 5], [0, 4, 6], [2, 8, 3]]","[[7, 1, 5], [2, 4, 6], [0, 8, 3]]"
801,"[[7, 1, 5], [0, 4, 6], [2, 8, 3]]","[[7, 1, 5], [4, 0, 6], [2, 8, 3]]"
802,"[[7, 4, 8], [6, 1, 0], [2, 3, 5]]","[[7, 4, 8], [6, 1, 5], [2, 3, 0]]"
803,"[[8, 7, 6], [1, 0, 4], [2, 3, 5]]","[[8, 7, 6], [1, 3, 4], [2, 0, 5]]"
804,"[[8, 7, 6], [1, 0, 4], [2, 3, 5]]","[[8, 7, 6], [1, 4, 0], [2, 3, 5]]"
805,"[[1, 0, 3], [7, 4, 5], [2, 8, 6]]","[[0, 1, 3], [7, 4, 5], [2, 8, 6]]"
806,"[[7, 1, 6], [0, 2, 4], [3, 8, 5]]","[[0, 1, 6], [7, 2, 4], [3, 8, 5]]"
807,"[[1, 6, 4], [0, 8, 5], [3, 7, 2]]","[[0, 6, 4], [1, 8, 5], [3, 7, 2]]"
808,"[[6, 0, 8], [1, 4, 3], [7, 2, 5]]","[[0, 6, 8], [1, 4, 3], [7, 2, 5]]"
809,"[[1, 4, 0], [6, 5, 8], [7, 2, 3]]","[[1, 0, 4], [6, 5, 8], [7, 2, 3]]"
810,"[[1, 0, 3], [7, 4, 5], [2, 8, 6]]","[[1, 3, 0], [7, 4, 5], [2, 8, 6]]"
811,"[[1, 3, 6], [5, 2, 0], [7, 8, 4]]","[[1, 3, 6], [5, 0, 2], [7, 8, 4]]"
812,"[[1, 4, 0], [3, 6, 5], [7, 8, 2]]","[[1, 4, 5], [3, 6, 0], [7, 8, 2]]"
813,"[[1, 4, 8], [7, 5, 3], [0, 2, 6]]","[[1, 4, 8], [0, 5, 3], [7, 2, 6]]"
814,"[[1, 4, 8], [3, 2, 6], [7, 5, 0]]","[[1, 4, 8], [3, 2, 0], [7, 5, 6]]"
815,"[[1, 4, 8], [6, 5, 3], [7, 2, 0]]","[[1, 4, 8], [6, 5, 3], [7, 0, 2]]"
816,"[[1, 6, 4], [0, 8, 5], [3, 7, 2]]","[[1, 6, 4], [8, 0, 5], [3, 7, 2]]"
817,"[[1, 8, 6], [2, 4, 0], [3, 7, 5]]","[[1, 8, 0], [2, 4, 6], [3, 7, 5]]"
818,"[[1, 8, 0], [7, 4, 3], [2, 5, 6]]","[[1, 8, 3], [7, 4, 0], [2, 5, 6]]"
819,"[[1, 8, 0], [6, 4, 5], [7, 2, 3]]","[[1, 8, 5], [6, 4, 0], [7, 2, 3]]"
820,"[[1, 8, 6], [2, 4, 0], [3, 7, 5]]","[[1, 8, 6], [2, 4, 5], [3, 7, 0]]"
821,"[[0, 1, 4], [2, 6, 3], [5, 7, 8]]","[[2, 1, 4], [0, 6, 3], [5, 7, 8]]"
822,"[[0, 1, 4], [2, 6, 5], [8, 7, 3]]","[[2, 1, 4], [0, 6, 5], [8, 7, 3]]"
823,"[[0, 1, 4], [3, 6, 2], [7, 5, 8]]","[[3, 1, 4], [0, 6, 2], [7, 5, 8]]"
824,"[[3, 1, 4], [7, 6, 8], [2, 0, 5]]","[[3, 1, 4], [7, 6, 8], [2, 5, 0]]"
825,"[[3, 1, 6], [8, 0, 4], [7, 2, 5]]","[[3, 1, 6], [8, 2, 4], [7, 0, 5]]"
826,"[[3, 1, 6], [8, 0, 4], [7, 2, 5]]","[[3, 1, 6], [8, 4, 0], [7, 2, 5]]"
827,"[[3, 0, 4], [6, 1, 8], [7, 2, 5]]","[[3, 4, 0], [6, 1, 8], [7, 2, 5]]"
828,"[[3, 7, 6], [1, 0, 4], [2, 5, 8]]","[[3, 7, 6], [1, 4, 0], [2, 5, 8]]"
829,"[[3, 7, 6], [1, 0, 4], [2, 5, 8]]","[[3, 7, 6], [1, 5, 4], [2, 0, 8]]"
830,"[[4, 3, 0], [1, 5, 6], [7, 2, 8]]","[[4, 3, 6], [1, 5, 0], [7, 2, 8]]"
831,"[[4, 3, 8], [1, 0, 6], [7, 2, 5]]","[[4, 3, 8], [0, 1, 6], [7, 2, 5]]"
832,"[[4, 3, 8], [1, 0, 6], [7, 2, 5]]","[[4, 3, 8], [1, 6, 0], [7, 2, 5]]"
833,"[[4, 5, 3], [1, 0, 6], [7, 2, 8]]","[[4, 5, 3], [0, 1, 6], [7, 2, 8]]"
834,"[[4, 5, 3], [1, 0, 6], [7, 2, 8]]","[[4, 5, 3], [1, 6, 0], [7, 2, 8]]"
835,"[[4, 8, 0], [1, 6, 5], [7, 2, 3]]","[[4, 8, 5], [1, 6, 0], [7, 2, 3]]"
836,"[[4, 8, 0], [1, 3, 6], [7, 2, 5]]","[[4, 8, 6], [1, 3, 0], [7, 2, 5]]"
837,"[[0, 1, 3], [5, 4, 6], [7, 2, 8]]","[[5, 1, 3], [0, 4, 6], [7, 2, 8]]"
838,"[[6, 4, 5], [1, 7, 0], [2, 8, 3]]","[[6, 4, 5], [1, 7, 3], [2, 8, 0]]"
839,"[[6, 4, 8], [1, 2, 3], [7, 0, 5]]","[[6, 4, 8], [1, 2, 3], [7, 5, 0]]"
840,"[[6, 0, 8], [1, 4, 3], [7, 2, 5]]","[[6, 8, 0], [1, 4, 3], [7, 2, 5]]"
841,"[[7, 1, 6], [2, 4, 0], [3, 8, 5]]","[[7, 1, 0], [2, 4, 6], [3, 8, 5]]"
842,"[[7, 1, 6], [2, 4, 0], [3, 8, 5]]","[[7, 1, 6], [2, 4, 5], [3, 8, 0]]"
843,"[[7, 1, 6], [0, 2, 4], [3, 8, 5]]","[[7, 1, 6], [3, 2, 4], [0, 8, 5]]"
844,"[[7, 1, 8], [4, 3, 6], [2, 0, 5]]","[[7, 1, 8], [4, 3, 6], [0, 2, 5]]"
845,"[[7, 1, 8], [4, 3, 6], [2, 0, 5]]","[[7, 1, 8], [4, 3, 6], [2, 5, 0]]"
846,"[[1, 0, 5], [8, 4, 6], [7, 2, 3]]","[[0, 1, 5], [8, 4, 6], [7, 2, 3]]"
847,"[[1, 3, 6], [2, 7, 0], [5, 8, 4]]","[[1, 3, 0], [2, 7, 6], [5, 8, 4]]"
848,"[[1, 3, 6], [7, 8, 0], [2, 4, 5]]","[[1, 3, 0], [7, 8, 6], [2, 4, 5]]"
849,"[[1, 4, 3], [7, 8, 0], [2, 6, 5]]","[[1, 4, 3], [7, 8, 5], [2, 6, 0]]"
850,"[[1, 4, 5], [2, 7, 6], [8, 0, 3]]","[[1, 4, 5], [2, 0, 6], [8, 7, 3]]"
851,"[[1, 4, 5], [8, 2, 6], [7, 0, 3]]","[[1, 4, 5], [8, 2, 6], [0, 7, 3]]"
852,"[[1, 4, 5], [8, 2, 6], [7, 0, 3]]","[[1, 4, 5], [8, 2, 6], [7, 3, 0]]"
853,"[[1, 4, 0], [2, 6, 7], [3, 5, 8]]","[[1, 4, 7], [2, 6, 0], [3, 5, 8]]"
854,"[[1, 5, 6], [2, 7, 4], [8, 0, 3]]","[[1, 5, 6], [2, 7, 4], [8, 3, 0]]"
855,"[[1, 6, 4], [2, 5, 7], [0, 3, 8]]","[[1, 6, 4], [0, 5, 7], [2, 3, 8]]"
856,"[[1, 6, 4], [3, 2, 7], [0, 5, 8]]","[[1, 6, 4], [3, 2, 7], [5, 0, 8]]"
